id;name;latitude;longitude;typeLandCode;countryCode;population;dem;isLoad
477;De Glind;52.12;5.50694;12;1;320;8;0
478;De Glip;52.33083;4.61111;12;1;1355;1;0
479;De Goorn;52.62583;4.94722;12;1;3510;-1;0
480;De Greiden;52.9496;5.91366;19;1;7470;-1;0
481;De Groeve;53.11417;6.71528;12;1;360;1;0
482;De Haar;53.13083;6.22361;12;1;175;3;0
483;De Hagen;51.99381;5.10263;19;1;2435;5;0
484;De Haspel;53.10417;6.33889;12;1;250;5;0
485;De Haukes;52.88938;4.93526;12;1;155;2;0
486;De Haven;52.21045;5.97407;19;1;1565;14;0
487;De Heeg;50.82454;5.72309;19;1;6255;61;0
488;De Heen;51.6075;4.27083;12;1;410;-1;0
489;De Heeze;52.20061;5.95365;19;1;2510;21;0
490;De Hoeve;52.887;6.08977;12;1;300;4;0
491;De Horst;51.77417;5.96806;12;1;750;18;0
492;De Hoven;52.24901;6.14367;19;1;2365;7;0
493;De Kiel;52.86333;6.74861;12;1;275;19;0
494;De Kieviet;52.12333;4.35839;12;1;1300;3;0
495;De Klomp;52.04658;5.57247;12;1;580;8;0
496;De Knipe;52.96829;5.97116;12;1;1480;1;0
497;De Koog;53.0975;4.76111;12;1;1025;4;0
498;De Krim;52.64917;6.61806;12;1;250;10;0
499;De Krosselt;51.39917;6.16806;12;1;125;23;0
500;De Kruiskamp;51.69978;5.26032;19;1;8025;3;0
501;De Kwakel;52.23917;4.79306;12;1;4435;0;0
502;De Lier;51.975;4.24861;12;1;11823;0;0
503;De Loo;52.67167;6.73967;19;1;1275;11;0
504;De Maer;52.51901;4.68171;19;1;1140;1;0
505;De Marne;53.36712;6.3944;3;1;10058;-3;0
506;De Maten;52.86;7.06111;12;1;160;11;0
507;De Meern;52.08167;5.03611;12;1;22116;3;0
508;De Mheen;52.21954;5.99141;19;1;3190;10;0
509;De Moer;51.62417;5.0125;12;1;550;6;0
510;De Mortel;51.54;5.70833;12;1;905;19;0
511;De Noord;52.7075;4.85139;12;1;1335;0;0
512;De Peulen;51.82362;4.82165;19;1;2700;4;0
513;De Prinse;52.20111;6.59908;5;1;6;12;0
514;De Punt;53.11667;6.60278;12;1;200;5;0
515;De Reit;51.56038;5.04932;19;1;6105;14;0
516;De Rietschoof;51.775;5.1375;12;1;160;2;0
517;De Rijp;52.55667;4.84583;12;1;3980;0;0
518;De Rips;51.55;5.80972;12;1;875;29;0
519;De Rompert;51.71667;5.31667;19;1;2440;3;0
520;De Ronde Venen;52.21515;4.90123;2;1;44720;-6;0
521;De Schiphorst;52.68167;6.25;12;1;75;3;0
522;De Snieder;52.18727;6.65651;5;1;7;15;0
523;De Steeg;52.02;6.06111;12;1;990;21;0
524;De Tike;53.15161;6.03767;12;1;310;1;0
525;De Trieme;53.27897;6.08711;12;1;320;2;0
526;De Uithof;52.08526;5.17456;19;1;2790;6;0
527;De Vecht;52.25833;6.03889;12;1;160;4;0
528;De Veenhoop;53.09809;5.94763;12;1;255;0;0
529;De Voorwaarts;52.21013;5.98892;19;1;10;11;0
530;De Waal;53.0725;4.82361;12;1;225;3;0
531;De Weere;52.72667;4.99444;12;1;865;-2;0
532;De Westereen;53.25731;6.0363;12;1;5030;2;0
533;De Wijert;53.1945;6.57117;19;1;4765;2;0
534;De Wijk;52.67333;6.29028;12;1;2495;4;0
535;De Wilgen;53.09936;6.0341;12;1;675;1;0
536;De Woerd;51.90427;5.3739;12;1;130;4;0
537;De Wolden;52.70102;6.37277;2;1;24374;7;0
538;De Woude;52.54667;4.77361;12;1;170;-1;0
539;De Zandloper;52.9;4.71667;17;1;150;12;0
540;Dearsum;53.08701;5.71529;12;1;130;0;0
541;Dedgum;53.02103;5.49093;12;1;95;-1;0
542;Deelen;52.0675;5.89583;12;1;130;71;0
543;Deest;51.89;5.66667;12;1;1655;9;0
544;Deil;51.88417;5.24306;12;1;1880;3;0
545;Deinum;53.19182;5.72431;12;1;885;1;0
546;Delden;52.26;6.71111;12;1;6920;19;0
547;Deldenerbroek;52.28667;6.66944;12;1;420;16;0
548;Deldeneresch;52.27667;6.69444;12;1;200;19;0
549;Delfshaven;51.90488;4.45315;19;1;6835;7;0
550;Delft;51.99968;4.36405;2;1;102253;1;0
551;Delfzijl;53.33;6.91806;12;1;28649;0;0
552;Demen;51.81559;5.63084;12;1;160;9;0
553;Den Andel;53.3925;6.50833;12;1;385;1;0
554;Den Burg;53.05417;4.79722;12;1;6485;5;0
555;Den Dungen;51.665;5.37222;12;1;3450;6;0
556;Den Haag;52.06866;4.28635;2;1;532561;4;0
557;Den Ham;52.46583;6.49583;12;1;1830;8;0
558;Den Helder;52.95988;4.75933;12;1;59569;3;0
559;Den Hoorn;53.025;4.75139;12;1;435;4;0
560;Den Horn;53.2275;6.44444;12;1;215;-1;0
561;Den Hout;51.6575;4.8125;12;1;970;4;0
562;Den Ilp;52.45417;4.90694;12;1;995;-1;0
563;Den Oever;52.93353;5.03079;12;1;2145;2;0
564;Deurne;51.43701;5.82245;2;1;32437;27;0
565;Deurze;52.985;6.60972;12;1;85;11;0
566;Deuteren;51.68667;5.26667;19;1;1540;4;0
567;Deventer;52.26927;6.23795;2;1;101236;5;0
568;Dieden;51.82;5.60972;12;1;200;9;0
569;Diemen;52.34163;4.96805;2;1;31334;2;0
570;Diemerbroek;52.0525;4.8625;12;1;240;-3;0
571;Diepenheim;52.2;6.55556;12;1;1900;13;0
572;Diepswal;53.15;6.36944;12;1;710;1;0
573;Dieren;52.0512;6.103;12;1;14842;12;0
574;Diergaarde;51.08555;5.96327;12;1;380;39;0
575;Diessen;51.47583;5.175;12;1;2815;17;0
576;Dieteren;51.07667;5.84583;12;1;745;28;0
577;Diever;52.85417;6.31806;12;1;2175;11;0
578;Dieverbrug;52.84667;6.34167;12;1;260;10;0
579;Diffelen;52.5225;6.55972;12;1;130;7;0
580;Dijk en Waard;52.68423;4.81908;2;1;88786;-2;0
581;Dijken;52.95091;5.70937;12;1;60;-1;0
582;Dinkelland;52.37108;6.89294;2;1;26606;22;0
583;Dinteloord;51.635;4.36944;12;1;5105;-1;0
584;Dinxterveen;52.70687;6.1393;12;1;255;1;0
585;Diphoorn;52.77;6.81944;12;1;65;17;0
586;Dirkshorn;52.75;4.775;12;1;1480;2;0
587;Dirksland;51.74454;4.07344;3;1;8439;-2;0
588;Dishoek;51.4725;3.52361;12;1;170;4;0
589;Distelberg;51.65833;5.21806;12;1;330;6;0
590;Doenrade;50.9675;5.90694;12;1;1140;106;0
591;Doesburg;52.0125;6.13889;12;1;11480;13;0
592;Doetinchem;51.96216;6.27955;2;1;58270;12;0
593;Doeveren;51.72167;5.0875;12;1;70;1;0
594;Doezum;53.20083;6.24861;12;1;725;1;0
595;Dokkum;53.32224;5.99697;14;1;12669;2;0
596;Dokkumer Nieuwe Zijlen;53.31888;6.15724;12;1;45;0;0
597;Doldersum;52.88583;6.24444;12;1;30;7;0
598;Dolphia;52.21901;6.94583;19;1;590;44;0
599;Domburg;51.56333;3.49583;12;1;1435;6;0
600;Dommelen;51.34624;5.43394;12;1;1220;23;0
601;Donderen;53.09583;6.54583;12;1;370;5;0
602;Dongen;51.63754;4.95361;2;1;25777;1;0
603;Dongeradeel;53.32595;5.99854;3;1;23789;7;0
604;Dongjum;53.20819;5.5438;12;1;295;0;0
605;Doniaga;52.90745;5.74791;12;1;95;1;0
606;Donk;51.53843;5.62914;12;1;3580;15;0
607;Donkerbroek;53.01734;6.23927;12;1;1140;5;0
608;Doodstil;53.39083;6.67361;12;1;65;1;0
609;Doonheide;51.56667;5.69444;12;1;1030;17;0
610;Doorn;52.03343;5.34571;12;1;10330;10;0
611;Doornenburg;51.89;6.0;12;1;2075;12;0
612;Doornspijk;52.41833;5.81806;12;1;1555;3;0
613;Doornsteeg;52.23;5.45417;12;1;5400;-1;0
614;Doorwerth;51.97917;5.79722;12;1;4370;58;0
615;Dordrecht;51.81;4.67361;12;1;119260;3;0
616;Dorkwerd;53.25;6.5125;12;1;80;1;0
617;Dorst;51.59;4.85694;12;1;1965;8;0
618;Dortherhoek;52.23167;6.27778;12;1;220;9;0
619;Drachten;53.11254;6.0989;14;1;44537;3;0
620;Drachtstercompagnie;53.13462;6.14153;12;1;1500;2;0
621;Drechterland;52.66454;5.16569;2;1;19838;-3;0
622;Dreischor;51.69;3.98333;12;1;770;2;0
623;Drempt;52.0075;6.175;12;1;965;11;0
624;Driebergen-Rijsenburg;52.05333;5.28056;12;1;18553;9;0
625;Driebruggen;52.04417;4.8;12;1;1485;0;0
626;Driehuizen;52.20879;5.94442;19;1;4610;25;0
627;Driel;51.95917;5.81389;12;1;2940;10;0
628;Driemanspolder;52.05176;4.48504;19;1;6250;-1;0
629;Driemond;52.30583;5.01667;12;1;1500;1;0
630;Driewegen;51.41833;3.80278;12;1;574;0;0
631;Driezum;53.2959;6.04609;12;1;840;3;0
632;Drijber;52.7925;6.53889;12;1;115;14;0
633;Drimmelen;51.66667;4.78333;2;1;27325;4;0
634;Drogeham;53.20213;6.11183;12;1;1530;2;0
635;Drogteropslagen;52.6225;6.49861;12;1;290;8;0
636;Drongelen;51.71583;5.05417;12;1;415;2;0
637;Dronryp;53.2;5.65;12;1;3486;1;0
638;Dronten;52.5;5.71667;2;1;42432;-5;0
639;Drouwen;52.95333;6.79583;12;1;425;22;0
640;Drouwenermond;52.97833;6.90556;12;1;530;4;0
641;Drouwenerveen;52.96917;6.85;12;1;250;6;0
642;Drumpt;51.897;5.41043;19;1;2130;7;0
643;Druten;51.87184;5.61322;2;1;18991;7;0
644;Duin en Bosch;52.55877;4.64773;12;1;370;9;0
645;Duindorp;52.09078;4.26038;19;1;5935;8;0
646;Duinzigt;52.10485;4.32494;19;1;2510;5;0
647;Duiven;51.94667;6.01389;12;1;25469;10;0
648;Duivendrecht;52.32941;4.93964;12;1;4720;2;0
649;Duizel;51.36833;5.29722;12;1;1460;29;0
650;Durgerdam;52.3777;4.98908;12;1;500;1;0
651;Dussen;51.73083;4.9625;12;1;2528;1;0
652;Dwarsgracht;52.72417;6.0375;12;1;130;0;0
653;Dwingeloo;52.83417;6.36944;12;1;2430;11;0
654;Eagum;53.12978;5.82825;12;1;30;-1;0
655;Earnewâld;53.13109;5.94609;12;1;345;-1;0
656;Eastermar;53.17466;6.05999;12;1;1310;1;0
657;Easternijtsjerk;53.37841;6.05347;12;1;810;1;0
658;Eastrum;53.33077;6.06171;12;1;120;2;0
659;Echt-Susteren;51.1;5.86667;2;1;31751;31;0
660;Echteld;51.91;5.49583;12;1;545;6;0
661;Echten;52.87317;5.79821;12;1;240;2;0
662;Echtenerbrug;52.87141;5.82147;12;1;1200;0;0
663;Echterbosch;51.07417;5.975;12;1;50;56;0
664;Eck en Wiel;51.96917;5.45694;12;1;960;7;0
665;Eckart;51.4732;5.49449;19;1;4300;18;0
666;Eckelrade;50.8075;5.76528;12;1;570;138;0
667;Edam;52.51215;5.04805;12;1;7380;5;0
668;Edam-Volendam;52.50556;5.0592;2;1;36268;-1;0
669;Ede;52.08118;5.7449;2;1;118530;31;0
670;Edens;53.12107;5.61436;12;1;40;0;0
671;Ederveen;52.06333;5.57778;12;1;3100;9;0
672;Ee;53.33026;6.10033;12;1;610;2;0
673;Eede;51.2475;3.44306;12;1;515;1;0
674;Eefde;52.16667;6.225;12;1;3285;14;0
675;Eekt;52.45371;5.87863;12;1;195;2;0
676;Eelde;53.13583;6.5625;12;1;6450;2;0
677;Eelderwolde;53.17583;6.54306;12;1;295;-1;0
678;Eemdijk;52.255;5.33056;12;1;845;1;0
679;Eemnes;52.25253;5.28391;2;1;9362;-1;0
680;Eemsdelta;53.3307;6.8697;2;1;45609;-1;0
681;Eemsmond;53.40034;6.66739;3;1;15553;0;0
682;Eemster;52.85333;6.38333;12;1;145;11;0
683;Een;53.07667;6.39583;12;1;535;7;0
684;Eeneind;51.45167;5.54722;12;1;725;18;0
685;Eenigenburg;52.74167;4.725;12;1;170;1;0
686;Eenrum;53.3625;6.45833;12;1;1365;1;0
687;Eenum;53.33833;6.78194;12;1;90;0;0
688;Eerbeek;52.105;6.05833;12;1;10103;20;0
689;Eerde;51.60417;5.49861;12;1;1065;12;0
690;Eerschot;51.56833;5.47361;12;1;2210;12;0
691;Eersel;51.39579;5.31956;2;1;19528;27;0
692;Eerste Exloërmond;52.92686;6.93306;12;1;365;7;0
693;Ees;52.90833;6.80556;12;1;310;17;0
694;Eesergroen;52.89;6.77917;12;1;85;15;0
695;Eesterga;52.86754;5.72856;12;1;45;0;0
696;Eesveen;52.82417;6.14028;12;1;370;1;0
697;Eethen;51.7325;5.05278;12;1;884;2;0
698;Eext;53.0175;6.73472;12;1;1225;18;0
699;Eexta;53.16386;6.98344;19;1;1605;-1;0
700;Eexterveen;53.05333;6.80278;12;1;430;4;0
701;Eexterveenschekanaal;53.05583;6.8375;12;1;245;5;0
702;Eexterzandvoort;53.035;6.78472;12;1;100;2;0
703;Egchel;51.31417;5.97222;12;1;1115;34;0
704;Egelshoek;52.18083;5.14583;12;1;115;3;0
705;Egmond aan Zee;52.6204;4.62705;12;1;2505;11;0
706;Egmond-Binnen;52.59583;4.65556;12;1;2575;5;0
707;Eibergen;52.1;6.64861;12;1;16493;26;0
708;Eijsden;50.78;5.7177;12;1;11795;58;0
709;Eijsden-Margraten;50.8009;5.77408;2;1;25900;138;0
710;Eikelhof;52.31417;6.16389;12;1;335;10;0
711;Eikenheuvel;51.63917;5.61111;12;1;630;10;0
712;Eiland;51.4275;4.36667;12;1;150;17;0
713;Eindewege;51.4975;3.81667;12;1;215;-1;0
714;Eindhoven;51.45037;5.45279;2;1;229126;21;0
715;Einighausen;51.00167;5.82778;12;1;1340;55;0
716;Ekamp;53.17417;7.0625;12;1;65;-2;0
717;Ekehaar;52.9525;6.60278;12;1;255;13;0
718;Ekenrooi;51.39656;5.48624;12;1;3970;22;0
719;Elahuizen;52.92174;5.53711;12;1;350;1;0
720;Elburg;52.41487;5.84868;2;1;23429;5;0
721;Elden;51.95833;5.88194;12;1;2300;10;0
722;Elkenrade;50.84083;5.91806;12;1;80;177;0
723;Ellecom;52.0325;6.0875;12;1;1015;17;0
724;Ellemeet;51.72833;3.81528;12;1;275;0;0
725;Ellersinghuizen;53.01917;7.11111;12;1;75;2;0
726;Elp;52.88167;6.64583;12;1;330;20;0
727;Elsen;52.27;6.53889;12;1;760;14;0
728;Elsendorp;51.58083;5.76944;12;1;560;24;0
729;Elsenerbroek;52.2625;6.58611;12;1;140;13;0
730;Elshof;52.39333;6.2;12;1;750;3;0
731;Elshout;51.70083;5.14167;12;1;1655;2;0
732;Elsloo;50.94917;5.77083;12;1;7220;70;0
733;Elspeet;52.29167;5.78889;12;1;2810;34;0
734;Elst;51.91917;5.84167;12;1;20488;10;0
735;Emer;51.61002;4.75751;19;1;75;2;0
736;Emmaberg;50.87417;5.84583;12;1;165;121;0
737;Emmeloord;52.71083;5.74861;12;1;46409;-1;0
738;Emmen;52.75243;6.95938;2;1;107024;19;0
739;Emmer-Compascuum;52.81167;7.04722;12;1;8130;13;0
740;Emmer-Erfscheidenveen;52.80667;6.98889;12;1;1875;14;0
741;Emmerhout;52.78755;6.93881;19;1;7375;27;0
742;Emmermeer;52.80071;6.89315;19;1;5995;22;0
743;Emmerschans;52.80083;6.93889;12;1;1005;23;0
744;Empe;52.15583;6.13889;12;1;708;6;0
745;Emst;52.31583;5.97361;12;1;1310;14;0
746;Engelbert;53.20833;6.64722;12;1;890;-1;0
747;Engwierum;53.32124;6.13621;12;1;410;2;0
748;Enkhuizen;52.71653;5.27615;2;1;18637;-3;0
749;Ens;52.63667;5.82778;12;1;3174;0;0
750;Enschede;52.21909;6.88041;2;1;158261;39;0
751;Enschot;51.57846;5.13885;12;1;3865;13;0
752;Enspijk;51.88333;5.2125;12;1;420;5;0
753;Epe;52.3475;5.98333;12;1;33385;16;0
754;Epen;50.77583;5.91111;12;1;725;150;0
755;Eperheide;50.7725;5.89306;12;1;125;223;0
756;Eppenhuizen;53.38083;6.69722;12;1;50;0;0
757;Epse;52.225;6.2;12;1;1470;8;0
758;Erichem;51.90083;5.34861;12;1;370;5;0
759;Erlecom;51.84917;5.96389;12;1;165;12;0
760;Erm;52.755;6.81667;12;1;385;17;0
761;Ermelo;52.28826;5.65538;2;1;26793;30;0
762;Ermerveen;52.73583;6.84306;12;1;15;15;0
763;Erp;51.6;5.60694;12;1;3600;15;0
764;Esbeek;51.46167;5.1375;12;1;825;21;0
765;Esch;51.61083;5.29028;12;1;1820;7;0
766;Esp;51.48817;5.49179;12;1;10;15;0
767;Essen;53.19167;6.60417;12;1;90;4;0
768;Essesteijn;52.08534;4.37263;19;1;4900;3;0
769;Est;51.85333;5.31528;12;1;470;4;0
770;Etenaken;50.84676;5.88472;12;1;260;92;0
771;Etsberg;51.13833;6.09583;12;1;155;33;0
772;Etten;51.91667;6.33611;12;1;1470;16;0
773;Etten-Leur;51.57711;4.64253;2;1;43869;5;0
774;Eursinge;52.8375;6.60694;12;1;65;15;0
775;Euvelgunne;53.21583;6.60278;12;1;65;-1;0
776;Everdingen;51.965;5.15556;12;1;1200;3;0
777;Exaten;51.21596;5.89243;4;1;411;32;0
778;Exel;52.185;6.41389;12;1;155;15;0
779;Exloo;52.8825;6.86389;12;1;1525;23;0
780;Exloërveen;52.90667;6.90833;12;1;50;7;0
781;Exmorra;53.05551;5.46458;12;1;390;1;0
782;Eyserheide;50.83917;5.93056;12;1;75;192;0
783;Ezinge;53.31;6.44167;12;1;680;2;0
784;Farmsum;53.32167;6.92639;12;1;2185;0;0
785;Feanwâlden;53.23558;5.98832;12;1;3440;2;0
786;Feerwerd;53.30583;6.46528;12;1;165;3;0
787;Feijenoord;51.91169;4.50645;19;1;7275;3;0
788;Feinsum;53.27824;5.75537;12;1;169;0;0
789;Ferwerderadiel;53.33759;5.82413;3;1;8671;2;0
790;Ferwert;53.33784;5.82533;12;1;1935;1;0
791;Ferwoude;53.00549;5.43283;12;1;145;1;0
792;Fijnaart;51.6375;4.46944;12;1;4855;0;0
793;Firdgum;53.24878;5.56011;12;1;60;0;0
794;Flevowijk;52.54583;5.91338;19;1;3675;1;0
795;Flieren;51.89083;5.95833;12;1;200;9;0
796;Fochteloo;52.99162;6.33551;12;1;305;6;0
797;Follega;52.88502;5.73621;12;1;160;0;0
798;Folsgare;53.03729;5.60509;12;1;325;4;0
799;Formerum;53.39049;5.31515;12;1;170;2;0
800;Fort;52.65167;6.38611;12;1;205;5;0
801;Foudgum;53.34497;5.94206;12;1;80;4;0
802;Foxel;52.78333;7.01667;17;1;435;13;0
803;Foxhol;53.16741;6.72183;12;1;840;0;0
804;Foxholsterbosch;53.17333;6.70694;12;1;140;1;0
805;Foxwolde;53.16;6.45972;12;1;150;2;0
806;Franeker;53.18546;5.54123;12;1;12996;4;0
807;Franekeradeel;53.18459;5.53187;3;1;20445;1;0
808;Frankhuis;52.525;6.06806;19;1;6145;2;0
809;Frederiksoord;52.84344;6.18723;12;1;140;3;0
810;Friens;53.09915;5.79906;12;1;75;-1;0
811;Frieschepalen;53.10938;6.20642;12;1;785;4;0
812;Fromberg;50.84333;5.89167;12;1;35;95;0
813;Froombosch;53.19417;6.78056;12;1;770;-1;0
814;Gaast;53.01602;5.40931;12;1;180;2;0
815;Gaasterlân-Sleat;52.89885;5.58363;3;1;10303;2;0
816;Gaastmeer;52.96482;5.54406;12;1;215;1;0
817;Gageldonk;51.60167;4.73889;12;1;4865;4;0
818;Galder;51.515;4.77639;12;1;610;7;0
819;Gameren;51.80083;5.20417;12;1;2200;5;0
820;Ganzert;51.96917;5.47222;12;1;190;6;0
821;Gapinge;51.54417;3.625;12;1;380;3;0
822;Garderen;52.23083;5.71389;12;1;1320;48;0
823;Garmerwolde;53.2475;6.65;12;1;410;-2;0
824;Garminge;52.82;6.625;12;1;80;17;0
825;Garnwerd;53.30417;6.49306;12;1;345;1;0
826;Garrelsweer;53.31083;6.77083;12;1;495;-2;0
827;Garyp;53.16667;5.96667;12;1;1545;3;0
828;Gasselte;52.97167;6.79444;12;1;1495;14;0
829;Gasselterboerveen;52.99833;6.84306;12;1;40;3;0
830;Gasselterboerveenschemond;53.00667;6.88056;12;1;40;2;0
831;Gasselternijveen;52.98833;6.85278;12;1;1780;5;0
832;Gasselternijveenschemond;52.99454;6.89821;12;1;625;4;0
833;Gastel;51.28583;5.55556;12;1;720;29;0
834;Gasteren;53.035;6.66389;12;1;395;10;0
835;Gauw;53.05772;5.71306;12;1;365;1;0
836;Gebroek;51.09533;5.87266;12;1;220;30;0
837;Geeneind;51.49417;5.60556;12;1;185;17;0
838;Geenhoven;51.35935;5.46021;19;1;3270;25;0
839;Geer;51.90333;5.04583;12;1;115;-2;0
840;Geerdijk;52.47667;6.57083;12;1;360;9;0
841;Geersdijk;51.56583;3.77083;12;1;265;2;0
842;Geertruidenberg;51.69634;4.87836;2;1;21770;2;0
843;Gees;52.74741;6.68879;12;1;530;17;0
844;Geesbrug;52.72667;6.63333;12;1;725;15;0
845;Geestdorp;52.0975;4.90694;12;1;165;2;0
846;Geesteren;52.13917;6.52639;12;1;555;19;0
847;Geeuwenbrug;52.87083;6.37222;12;1;270;10;0
848;Geffen;51.74;5.46389;12;1;3870;6;0
849;Geitenkamp;52.00379;5.93862;19;1;4005;59;0
850;Geldermalsen;51.88881;5.22689;3;1;26818;1;0
851;Geldermalsen-West;51.87968;5.28015;19;1;2580;4;0
852;Gelderswoude;52.09167;4.53056;12;1;65;-4;0
853;Geldrop;51.42167;5.55972;12;1;27900;21;0
854;Geldrop-Mierlo;51.43372;5.59926;2;1;40066;25;0
855;Geleen;50.97417;5.82917;12;1;32790;66;0
856;Gelkenes;51.93917;4.84306;12;1;310;3;0
857;Gellicum;51.87752;5.15459;12;1;220;3;0
858;Gelselaar;52.16833;6.52639;12;1;310;16;0
859;Gemert;51.55583;5.69028;12;1;15995;18;0
860;Gemert-Bakel;51.52554;5.72802;2;1;30760;20;0
861;Gemonde;51.61833;5.35694;12;1;1490;9;0
862;Genderen;51.73583;5.0875;12;1;1730;2;0
863;Gendringen;51.87333;6.37639;12;1;3880;18;0
864;Gendt;51.8775;5.97083;12;1;5590;12;0
865;Genne-Overwaters;52.56667;6.1;12;1;140;1;0
866;Gennep;51.70063;5.98447;2;1;17035;9;0
867;Genoenhuis;51.40917;5.53889;12;1;3815;18;0
868;Genum;53.32481;5.87511;12;1;95;0;0
869;Gerkesklooster;53.23794;6.20367;12;1;730;0;0
870;Gerritsflesch;52.16661;5.82579;17;1;29;45;0
871;Gersloot;53.00704;5.9654;12;1;110;0;0
872;Gerverscop;52.1175;4.95;12;1;225;-2;0
873;Gerwen;51.49;5.5625;12;1;1735;17;0
874;Geulhem;50.86833;5.7875;12;1;55;64;0
875;Geulle;50.92167;5.75;12;1;185;49;0
876;Geverik;50.9275;5.7875;12;1;395;99;0
877;Geysteren;51.55;6.04861;12;1;425;17;0
878;Giesbeek;51.99333;6.06667;12;1;2745;10;0
879;Giessen;51.79;5.03056;12;1;1640;2;0
880;Giessenburg;51.85083;4.89028;12;1;4800;-2;0
881;Giessendam;51.83257;4.83583;12;1;5235;-2;0
882;Giessenlanden;51.87285;4.94352;3;1;14551;-3;0
883;Gietelo;52.185;6.13333;12;1;220;10;0
884;Gieten;53.005;6.76389;12;1;4885;20;0
885;Gieterveen;53.0275;6.8375;12;1;660;3;0
886;Giethoorn;52.74;6.07917;12;1;2130;0;0
887;Gilze;51.54417;4.94028;12;1;6300;18;0
888;Gilze en Rijen;51.55656;4.91253;2;1;26723;12;0
889;Ginneken;51.56593;4.7931;19;1;5370;6;0
890;Glimmen;53.13917;6.62917;12;1;1065;5;0
891;Gnephoek;52.14;4.62778;12;1;185;-2;0
892;Godlinze;53.3725;6.81389;12;1;240;6;0
893;Goedereede;51.8175;3.98056;12;1;11597;2;0
894;Goeree Overflakkee;51.75718;4.11323;7;1;50000;1;0
